id,article_id,image_url,image_hash,alt_text,caption,width,height,file_type,is_header,is_downloaded,local_path,position
1893,295,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhUoFbIMgu2BtfGWPCNrLVdSMhFRCmqNjGg1YyShLXDg-bUtqnXnmQpGwhjvDNqlGDnjRievN-ZCMdKsKffLUkgAxq_wv_KLHLHtHpIRjyKwnzld1NwCjjJSCLAuHuKBOZeqZZ-m1uVjpc/?imgmax=800,44893da395777102,FL_brochure,,213,293,,0,0,,3
1894,295,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhe875ZuJF9QdHQ4b-QIYmlwc_HRCLE2_kaj4lP4Mk-xK-qm-jYv4bdJQXjM0Sx8oQDg6fQwi0pX8vz7OS7z7kFa8tALoAJQM6fzbN2LVfJ2gc7FXUMCEMJcmnW4keDqv5tE6PoAKTJyt8/?imgmax=800,a9d1685828f83644,FL_brochure_box,,265,329,,0,0,,4
1901,297,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiG8iwSNsFYoQwj5rn3A3BiQ9dpzD1eqsrrRFq2topoDWKUOjDOyKQJoGIXPYXXt_6iAMtDgxSQN35St6Asra6c2tdYMq2rUYyU1gtlyUiojnDBI8q-wHRBReWODtfwN3jrQwMQ3JSACBFU/?imgmax=800,c6aa5c36f65cdc12,huexe_poem,,356,578,,0,0,,3
1905,298,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi46f4pZzTdE_ohinYBTlgEItGOXryh1VXm-O6ewkxw-gkvmbiL3XITcXj3g-LeFihSOn-W-Y9P5YTSzQZitj4W6dhPxexMGr32J57PUMleHwRbjYDVRM-Prnkdb_UxSU53-rbDA64QQ9BY/s400/sweetecho_scaB.jpg,2fbcb5ff85f3e2d3,,,,,jpg,0,0,,3
1909,299,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiXMWJKw4m8IaVGXO_ljp6w9apLxK90N6x3DMy8XUp529JzvdgClsbDp5ddfm1Djh3XsMe455iwNnCPF5WB6QMO9tuSuxjGlxr_vxUrCClZshBkNUfAEjBECYDPsXdOOeobEXmzW-2DQA/?imgmax=800,cff1b3cb5535e2fa,kiikio_cover,,233,409,,0,0,,3
1910,299,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiluTexeiZK664GE4xYY98m-GFkoREDpFV31f7PW24aiEGWhLaUQxvQGUUE2c-Nyg_17nUi8QTcYnFho11P9bhBerxVXQzAelQwwoG-cnTVDm52hyzOrNOyz0-nCV5w3HV3u-mrlUAYtQ/?imgmax=800,25c4f1fa0981652c,image,,240,158,,0,0,,4
1911,299,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgHSIBU334b2Mn8Bcnv2zAA1mfBPEbvdLlsC4L7jrlpEW1iVJi3nnGWcWPf_Igv38CoMQ0i0Icnr1MVSOVQy8tYKl2y62sF1sd_58P2qXARidZSTrklQAb62niPtAq6sQpJMHwyRrXDYA/?imgmax=800,a98cefd21f29167c,image,,177,237,,0,0,,5
1912,299,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiHfQpLy4mv3JYQWX2Jy-AZwYla0KKLQO4TtV91X4H6boLcVlgJsReZQJ_T9qrKepY_Gg7NMSezBUfRfWDle0W0JodIbTbGOZeuYImddYm19G_5iSUzRKtke7vDY6kxk24oEp8pQs1NWWs/?imgmax=800,4469efe1af71687d,image,,219,240,,0,0,,6
1916,300,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh98V89crStdvj_RHX-V_kOuXXcYYRK2S9DWFJ9S2G0u7Vl0ukmJqzJK55vl3ygQsrC93QbnXaZuY3gEEqKrUHnylq8PNWitwjgU9jca3J6nrDDYo7SaOuL-72HLcNpTEhJaAh3znJ6CbZO/s320/fig1.jpg,1d63a9ce73957ca5,,,,,jpg,0,0,,3
1920,301,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjyjT9fE5flymQ44IC2AJnru31QgfdIYY-slzaZsCEvmfPpWwyovg20Nqz7Jso9OxXJqV_lj0zasZwPQAhIYXwva96DoiU0qEw2unclkObzgotocfITocOJlY3hwOVdqr4A5NbgOCyM8dM/?imgmax=800,733ed18b415de4a1,larys_cover,,,,,0,0,,3
1924,302,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhiv8oTDUNPrIvDX5GnMNu0dWV052L0Jsyi_kvgWEyx3upFZeQ27bCzlu7YLJABMY3MgF_GoeTcsgM-GlRRzB7cCknS8NaV0hMKJJYzO7wNmBturi0d38wMY3OtD_fEfwi_qAHeOF66Rg/?imgmax=800,8b10e401b4d3e6d4,legio_diabolica_cover,,238,415,,0,0,,3
1928,303,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjSTsXWnYrZG_v8FLEIX9m1CLtms5HNFSRRfpKB4BG2Yg2d6RhhLQS3exp7-W6WXvEyWeERlCuVV1zdKGMluCmMn1-2H9r2W59RklM41mvLZ0oQujNG_wRxf9pqaBYTCqTk4CmeEkiLmRQ/?imgmax=800,7799f3223a3c0286,affel_fig1,,373,484,,0,0,,3
1929,303,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEitbeT6I9xAMjkQUltV2SlXNv9xVMWqCMCJuzfYcQib0yssjs80_t82nXgwI9PBGGf6KCnokCNIjfOJL99H35p1VVgKFW6rpw9-3oQh4pNN6YNgzGSHvr7ZEXGxqO829Erzqs0MYamwHtY/?imgmax=800,8f33dbb79ab78fd7,p216,,407,526,,0,0,,4
1933,304,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEibs1-x2Tir2HyFIHRS_r_Z7B2XHP8OBrnMgB_qbmEGeCA69sn88ii03aLOR-_LLITKvF2X8qGftXowQlGPoYz6l94l2wUxj2xGg0v3KCeIwC3t4C4YlM5KY4t10DC2ZdCL86aYyxvwIlk/?imgmax=800,fae54b0c5b3a3d53,luarug_yseneni_cover,,244,322,,0,0,,3
1934,304,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4h0qpE3GfVm28xGPVZKedGkgreIlKi44O2AZhPaKPADkE91vrwr4zJLEhjph740flb7p_yDe7-dA1527-_X6A6Ewwp72TiLbkTyNobcwiCbwh77M3zmoE9qpnV-BWn1T9njvKnDxV_Js/?imgmax=800,b8e22483ab5820bc,image,,362,257,,0,0,,4
1938,305,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjT00grV0nTvUik9aZCm2Av2iYkv6rJtzvjV-CzrnYlbyXcDwhMqjNE9K2IMpl2c7dyl-InpKXQwlyQG7qHTlDkXMT1u57CYz0dFsECaS_dZ4QrrPuaYilClY74fUYk5wE-hgweRoqfYAFr/?imgmax=800,c308da9cd1b46bb3,huexe2_cover,,222,404,,0,0,,3
1939,305,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEggaMNRX1D4Ly3naXvWIpM5FkdhNEMlf8gHgK1AK_Dyw-3JGcSLLJ6ttD8bksO0W23-r11OHsLWem3R1O4Z9uBmuK-WQBbFXJffV3yHisjuBuOgpFj9p4btFDCe7-PT3RTLUtfhDKV7iVaZ/?imgmax=800,9a1fd858209911bc,huexe2_1,,232,336,,0,0,,4
1943,306,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiRCa7GOQC6ftcnCyEugkeRMUIQcSnAD8b6KOqKqhZWNvTj6Udq3x19MO6HNfvW7_mjGyB1E12ueAp6tu93ZGfs7ENsIllrIDY7-C3iffaVcG_L8KgX1quQ9ZB2I8Gw-WEV2G-7fUvFNyOc/?imgmax=800,7e9f1ddcf7d4735d,sunzi_cover,,,,,0,0,,3
1944,306,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEigBGYJZcmrAXM148pwcpZZFRdAMfLnA2K_cBJhOgHK4y2f46V_W6lJ9EU6hNRYKplLTCVM_nOgI0vAfc4QgFQ_-5xjOAhHO0lSi-k_vc-Urz8NRjYT0Rfz5KTGl3YFTcdFoDEk8bE2fbrE/?imgmax=800,af34d24f4bb80a36,Stained Paper Towel,,337,228,,0,0,,4
1945,306,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgJgfiHKy0pyloDnm-Yus5wAqCjH837QJN6NG3CYuIj_u3PyGxvUIvRU-JowQ_w1r2KZ0x8lDaGWPKhGsyM2Zv0CeolIPn4b5nS3IzGcs6mJ076Y6pbuvG6M4kBzVVsD0v-L6j37uxTxFC0/?imgmax=800,15aa4845375c384a,huexe_2,,242,301,,0,0,,5
1949,307,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiTAvNiiJZXdFVlv2SrxR_9U-LbrVTT4UuovBSRGgGjvet9Ii0IR8Zm9I_B8mPy_5PWTpzu6p5WLJLyCrgfeVDGB7Pk6jJv_HiWEegEamYbTO2OKL0f_KGgFw6PkLQE4haVQcYF92jT2Yku/?imgmax=800,775a1208b12a5821,image,,356,124,,0,0,,6
1950,307,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhMyPsqv2K2eqxBmxCYrAsqcNNMx22KYiYeCXLCBsoT5JWvuQqd14Aq_2UL9DeUO6ALgtQmAWJekHbOWYmhY8yGH8OAaiXvk8BqNXhwTlJi3Rrs9NQ4F5Kx2BG7rPWxv6AJb7cgdXdPu9g/?imgmax=800,88c1f647203de788,image,,382,81,,0,0,,7
1951,307,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEglIYFECnippAkfKqEAJE8x1dIlJYVBIPHU2cYo6pMo161qrAIW9lpz7SjjM_gbyGasmLfsZ8yOaxs2y1odLZM5PDRgWdNMgOU5ITsjRimdGsavu2zAVEzBxfggVrMVx-kNAQWic1EzDw0/?imgmax=800,eb9f326052d31b64,image,,194,101,,0,0,,8
1955,308,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgQBni2nx0bPHlNWIPWboAnJEATyAs0YXIyZG6pf_u6Adu3meuTN8sQqLFbjdKpIpChFYy4rfEHWKdCu2pfzcdDOi_g20zqbBtufxvyvXZvLgDgIyXOGzxn9SBxTEqV1eyN5QyVErAniM0/?imgmax=800,39c30d0d11fae502,ninilaije_cover,,238,326,,0,0,,3
1956,308,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3uu5IRkH1zE2EG0UhdL9Zv-iHO5bcKUbyd3z4EmDwZMh4dFyH1Dg0Kf5EX6ioW2YpWiD_XsbF9RQgrxzhUQAahrB0atqYJmsWg5fWc9Ut58ySP5RkOARdGxwpMeewuoNvGc59CUM0uvE/?imgmax=800,414aaf9c769c3bab,FIG2,,207,268,,0,0,,4
1957,308,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEioTLY1jhoYh6euV-Zz8OJ6Ipf2N7Ye73gUX75hYaZvtplX-P48nmAt2Au53g82suV1xQkJ8LiZTCaQaWdGLSuZHoisy0K9ZywJNTo3agDa9vkKJs2Hpm8I-g9e6SUC74WIWCFu6xeXif8/?imgmax=800,96bccdb3614c1360,FIG1,,133,240,,0,0,,5
1958,308,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgm8G_J9IXqOqwuI96GX4oYdu44XfN8f9Bq2K7ptbOtf0LWE-eQbPq4FIc9xHJaj8NjNwplecmL1H5XNm7BYvLzfpMo1r6CfhPHG5mG6tm9Cj9E_6_loX9L6Kwj_M06-HWrUr-O12N213M/?imgmax=800,08a65c2856f8e307,image,,145,214,,0,0,,6
1962,309,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiNVxp2kUDx1fs1gH5QcXhKVw6Ygz4QrI0Czp9QbGToy08vBr4ImokGwNmZPdDpE6VFqFhZBV5u5YbiBTRfmUfEhbcpsCtEp_5bDZZukrXmUNmTr6P2t5AhJIVlztJleE9hKcosA_-tdks/?imgmax=800,6e056aa77ef4678a,noric2_cover,,225,297,,0,0,,3
1966,310,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiIrbSKgU_Wnf5hLrj-5ab70NlJXJCsegWRBEojfDnbSoyjf0gCQ-ZJZg_G5eXfhdNhb5jLqKStiuT4wQ4gLSe6UCtTtkueDJ3hWT6BhUILExghm4s1t0lS0qWcF1d1iJ3Vm8eiMeI-g88/?imgmax=800,84d55226afb42e45,sca_also_cover,,220,310,,0,0,,3
1970,311,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhCVe1HyZlKPgnOR-dL4mUQNzQUmFASdx3aDn6KQTvQxjqoQS12s0mBMNIUOY6Njqj_wYn5CNys0964H8UtxuYO8lceuE5msARYQdOGScQzxTv_1-B-Ecdasohfd5bOz4uK38f8vvBV0U4/?imgmax=800,7becba40b167175e,pad-nost-belas,,188,244,,0,0,,3
1971,311,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhCTRmU9az6aXDABoMLEoko197C1FxFDz_8KUmCmKIlsQVNeNt-uiIGR-yoX8wnr4zGQLJ2hlrJxVKpfBo3achXBH6u33j9GI_a6vL21QnfelE5qVtaVIhoPkyjqG2XS9tThoM0r9-Xw8c/?imgmax=800,12457f1a14f8360e,pad-nost-belas2,,188,244,,0,0,,4
1972,311,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhjGjjLMmX8BNunOR9r0kB46mAlvyjCx6tOPhADVpv4F3KfC6TtXv1hE68ZjEUTyNOp3IX8EcRUfZQXg2pPJa7UDAYf4_9lXhzsVJA42n0XK00CEEHskB_A85QgfdWySVym1l9chlSUv-Q/?imgmax=800,e25cabec9d7bfbea,pad-nost-belas3,,188,244,,0,0,,5
1976,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgbkK4ctOJZ38qTY28zYoFA2tPv66AwarOu9n4R16zP9X6cSLcQM0ss0vtMBb_icGRWwfH1BuTRxBA2HNH7YfB8e8DF4VWjrh1d_a4JtmrR5rYeM1E2-ZvPr82qKt9BYDcTbOuFNjf1aZb-/?imgmax=800,a6ec05f5feb1af8b,,,249,327,,0,0,,3
1977,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEifltPzdhI2fohdm6jso5rLbORLMjttjwCdZLNYXRNq4Gj38jJQqNPYkzJ1ie4VvhB4rk-EuSFyfgjvFtTvJq_FcD-kOfPMjivbs9CYsV_a-XZ4xFT1oBeDANtBPjqSfHBqTSp8AdNzwqA/?imgmax=800,f8cff9ab2c067a8a,slav_resplandordifuso,,189,244,,0,0,,4
1978,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgKwREkIfEVB01aA5pptcItJZjvuZ9NkbIvJHBRY0TPymRYs9MP_rP9ftzpUUaWR5sIfC-8i_HMLq5DPAQ7T1mgLm7wPgFZ5OMZNpXizVqO_j-XgD03iu2105d3b4xLKlIcpQVepu3HP4E/?imgmax=800,b8b23910135cc06b,slav_sortingtiles,,189,244,,0,0,,5
1979,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh8tt_I-s0cRUmY3fK75SCCmsi35y00kttC1M7J0dIZLAeUchBGo-K74txiRNM0toV2VILKGMvvs4isaqIjV2jSePDJP6iGuNeYME-v53sY2mr8_aVW9L_NZ18xuHNbP6LbixFYkYEFbe0/?imgmax=800,f705af73fa8371bb,slav_texturevidriera,,311,398,,0,0,,6
1980,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjp9PJocuNMk_fJJFNrNEJDw5fem-A1icDZH8zppcSPhuuTe8paJZQGUO2uJ8QCuLswJ2Ncu2sbIGrr6l39XnRq0BJfYO4IHigKZ0jQnHvbn0fSD-bPoomdzH8C-6eewv831gZnAuUOPhC2/?imgmax=800,0db2c7fc0a54d31a,slav_toadies_plainmosaic2B,,179,244,,0,0,,7
1981,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhUbrGbF8oIdvQAeCdAfrybUq-NNU9NjJNaRrqyc5CelTC66b6KWa1Ram_pUaAX61uG2vWkg33QjAKEpvusDNgqNwE2NwtQCzy6SPYNgH908MC7WKWTaC77VuxNoJ9A_8cKdjya89F1ILv5/?imgmax=800,7f3a32f25149a7d6,slav_toadies_plainmosaicblur,,189,244,,0,0,,8
1982,312,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhntU53lQ9ujZJ7-kLOyQ4XPQQh2tjQ57gAfANeKVGWLPoFjWNkQVGE4mnPcmDmYi-Ys_FmWhEVc4W8lPNAr6aP7PeSGs1DR8kSmgEcS6ep0HqdoR3vjLnxJggMzsfDk6dzAzAKaosPJCI/?imgmax=800,02ab6a857dbb9ab2,slav_wavylabs_tiles,,189,244,,0,0,,9
1986,313,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi73fIsctbBjBik9KWkczWBJhFbbVwVqgo5Kd7O2Iylxpa9oX1pOa5yMc_yy5LTMnm_w1gpP19-Im9P3kj5axc9TTp2bqa3VhKbsiR5Oav2QLPlxZ_ovvBenjExfv3nXPL8sx6ekWftOtWu/s320/uakatd_cover.jpg,28187c321f989220,,,,,jpg,0,0,,3
1990,314,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjKTQs3HNPtEHdzejE1vSBOog5Sn0Jsh3G0kp2_80Cd_bxQc5G-GUToc8h18aNOUeSjsi2L5uQqAWZKZL9mBekmGHWwskAzuqMhw1742XVLsIRRvg3ngkeFQXpDm7pgA-LQH6xaQqk1RNYc/s320/uzzisuna_cover.jpg,0761d671c1c10161,,,,,jpg,0,0,,3
1994,315,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhF4ADhihDWE_hl7k1bp6vvUEQo7F1GFdJ8oZrv9YqJEJ037h2xeI8HRJ2nm2QQn-S1ZW7NLWWSWR80lO3DtbT_Te8hblaOnsjeObdYpUD5fOTfzcErZhnOBp9JCmfLW6LGcmWHr_kHTg/?imgmax=800,0620b079e8edd4fe,sikdag_cover,,225,297,,0,0,,3
1998,316,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjZqV19YTbb_3LpjLqqSYNqRQTQ52ZaZnqni1f3iuZ69qmjtq2fiNbr_X066g_yJ4rfqyz2A-GP27fIsEyvSM8dLC9jMth90sHJW5kC05gAJFbD6MZC6KjZHliUvyWvTsWmjbu6R2plelw/s320/veutzi_cover.jpg,c8c4759df2283194,,,,,jpg,0,0,,3
2002,317,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjtRo6pWL46yEo_7NpNWmXfFzyZ4CKIHCDGFpgMPKIFtMznVJF9AUhjFIJXvvljUto1KzJ5ogaaS19aShMW9faE-T69C-V81Aomcr8J2TWwlNaXLAn0b_OqBw2aIbBzwcHSKp7aE-gdZT8/?imgmax=800,63a6db1bea8ce0b1,product2,,287,376,,0,0,,3
2003,317,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgFwE3YnWs23XIUhYzVV4hFlpUj_K9TW4luQOKxwKV2ua8jCCGGGoTvyXWWuz6RyeXtS6aBZBCkc3Pu1aCUgwYiF_93UD4ipOGwsk8vbvJtsABRgvnGMI63rL1dGyc8__yzLNvhg5zIzv0/?imgmax=800,62a297f7e56b9438,cuentos_cover1,,233,342,,0,0,,4
2007,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjYAslnIE3-ACwx1zzvMXrRmF9Vh6UlfTJ5ujFnqnN10lvdV2wp-SITj6HU_OFuPrimJ02DjqMo1USXkUnL2d25EvSsGAugOBqcikuj5K7FO3zRQKRlzveyjXKE8qLBQTJiWO9UUyJVn6o/?imgmax=800,cd45565dd5630173,fnyrrubtodd_cover,,240,317,,0,0,,3
2008,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgwOX52gIBEgGhdpl0RTJ1aNzJIFlkkGHokgMcfwiOyR19myq5FTFpeRpsrTKXAakSsC4J7qY1RNeuX5fHPY_2eK640dqgtTJ84_HgBtyDnHqQgwEXcusMRuaIqJRk-6QhPlTjjcKFckNI/?imgmax=800,29e183423f094ab6,sign-on-cross-bw,,244,83,,0,0,,4
2009,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgLocjhFqkgOoZmGEy9AdlP1Bd__dRVOthJOLjOqL2G9o6d6DVkxW4323AwsheyE1a3_Pm4as1CZJ2SDPcSp6T63oHcDdb5REvHfgr5yb2bBDzG5vNhDeJd_II3ydQBDSRkIp5vJsv9PZE/?imgmax=800,7abc18f9f16e573d,xng3,,175,240,,0,0,,5
2010,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjYX16EETwfHJ3LkHR65u3MMXdQv2c4KfU0nqtGjhBwyAnBdE_BdmvFcusugE2vl9JXh9wOdq18ig7oTJp3hevNW8yL5xRJUGfpXD_GEclMb085enTOJ8u3oWJoLHXF39Gn44bC2prkkOU/?imgmax=800,03d978d81c258008,xng1,,175,240,,0,0,,6
2011,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhHBGJFPIzYOT_GL9kyxY6jUXDGZx6oIy5Jadrd0hVwIAain-gfbHKgX0TTOhR16p-ZAbEj3Eq9LCRddQTFE_jBTP6qrmamhCjymKoBF4OoNQ6hhtWm3D1t21Y0r3owNX5bJNqi9uHkvVQ/?imgmax=800,27364f46ce966c26,weyden4,,175,240,,0,0,,7
2012,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjs6zV71fPRD6FPljmipmKa9aJpsjciD0CieeZ7fzkA9Kicq78MdrPuI3dl9ergBpCF2oi5eVAiiCPNe9fa1lgCxyKOuK6GmVwaGGuZaqT1ZRTBpyZhrSb0hR_nk5iG_RgdcWmNEL9KzlE/?imgmax=800,ee55532cd7a6bc61,tar5,,397,71,,0,0,,8
2013,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjX7DWcOY9KycspoSIWuX7bwuSzo5dkNpAwtAQRkNF9Ye-YkiN9kcJy8I41LIARRE-NJM4Vl5a6oUShMLmjLFxZyojL-VtojSX-bck_M86oXzOxqEuowKDXw-jceq2C8FYOfDVHRFP5NMA/?imgmax=800,1d7d56009b90b36c,tar9,,359,58,,0,0,,9
2014,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgyZi6q2zdi7yqHg-48k4r6WpZ9AZz7Z8a3_4VF45Zya9LWNDLkScowu1Oi8Rvui2QwWOZsiadZcCKwjHdAFfdq2RuXW99EG3NKmiUpN9P5sILuDQJwXLLJsmI0pEsT9LJcb510ymwtJ4Q/?imgmax=800,a31f6502115539dc,4books,,330,136,,0,0,,10
2015,318,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj2zLc409erp9a1rttxDpQAw6hrAoyJLle55I2NjnVj6Fkay1RHv8bzCh7p0xeZCuBYV96fp-cwIcPxg7RfhjQGxb3T1p9oChL2BuUVWkGucHI0l6xTiANbzLTq7dR3IF_4rmeLu_6j1EA/?imgmax=800,dc43e6c03374933e,laosnla,,231,287,,0,0,,11
2022,320,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhKZEAqhWw6HRtZ7ygl8TEOvZeU_fvXEnASd5Wa0UPIWncjz33rZj3iR_i909PWXCoCsfQC40Knn8dQ2vmF2OzQ74JzZNlwwX3WSg_pSTotVz36l9dga3oPSCf_3Fy8WscTxBVcXU7LGNM/s320/zabdagel_cover.jpg,5f1b664444d9dcd6,,,,,jpg,0,0,,3
2026,321,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEghLH5k7I2bNd-yeWgPasriwC2sQSKsZ_NUNztx64YK7bCAjCGdWcE-Z2kkJRNlQo81eQ3Qm0yxjAAajltKZi2hAfMByVcfV3PHOD2QOhjWc5Y6kfDJ7XzAcM2BSqkQfOv8a2jCjrwcEBY/?imgmax=800,fdd4f060fb1157c5,goldenlisu_cover,,231,304,,0,0,,3
2027,321,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiif0RbfjLztx0JOt-sJFGdlBSmqpgruEeRjCo5xNB_Eme7t5FlhKX-OXvIX3VkrdIA822m8J266X-k6G1WW-yuWw-Lxn4FNOC4PZG2NJX5V6SM7jvg2oJVma6uUYb9PkN2U_aHG9pfWUGg/?imgmax=800,acc648393dfc7d8b,liu_sample,,240,240,,0,0,,4
2028,321,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgXvQ6d7OtsKBJrMqeXBzN8IX_CW93Vd8hkS5q4IaYm0sRBGBMg4ULn6h8O9Wq2lhHngKaw7KQ41Jt1fL1MiR9H3m-At7EYQLwtXFmTkG3juEcfIT22pkiWcmrtXL6sDxIqSUdZxFYIWaU/?imgmax=800,41bcf84879e794da,lisu_syllabary_birth_of_the_holy_baby,,303,227,,0,0,,5
2035,323,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh5uSnE8uCTd0vYNAGrmV3aQ1LjkWVWRWg__yANlsuz9Vs-sdJEhZcIKEeo_WmfjRvXF1gToqxF3mHVtEbj4dJAr51g5flMqioeb_VS47zWIgJuNx1Yfj5ArRhyphenhyphen3pvz9yKhDgXvo6WwFBhP/s320/oresenorasgo_cover.jpg,8b5b5f9367f6f9cc,,,,,jpg,0,0,,3
2045,326,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi7DOZvxmBQCQklqLE_mDB3YYcV984vVH-vUlsTf6LqmZdxamVXf74WmZyI21cvONLTPepQjgoqyJWTFcd5LTxItRC6-YR4aU26ZelFHmW2_DlEHqQ9xBIT6YF0p7qquFuA91Df2tGi-K8/?imgmax=800,9d2be3dba93102f0,antilanguages_cover,,238,306,,0,0,,3
2046,326,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEipJym8lyz5XTsXTu1_PEm7wOKvZltblWm4sApZ9EiuLPW5v16yVOP5da3x4Pr-UqOrc7KiV5WCr3UTK0NoY05QLiH3VcjjS9hUpocCvqfwQi3O1uDQnb7CTlMI-X3oWxl_F9mNc32H5Fs/?imgmax=800,88055f65c38f11af,image,,240,159,,0,0,,4
2047,326,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhnsFm-WF2BQ2eZqiMe1DdBibbkZzjTEVewmjGRiHXteoK9odGS-wyL48xxy8PtiX2B_sMmQio7Oc4c5nLEmNKctitvWXA88JSOewIA2ZRAb0VswuYqKxW394jn82omgewDM9POZxdBoik/?imgmax=800,91e3cf7db50d410d,83732757_866609a35c_b,,,,,0,0,,5
2051,327,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgtHhglPlmuPJLpS5yGMDHsOYm1M3-rJRLxeyiYEGJEgesMV9xySHj5RJTyria37Z_Hx3hyphenhyphenKwSqq5O1E4bWW7RQ6H7cE32_2yLUCd6bzQCc7DhSwZIt-JGY72bdhVSxp4U_OOGbALZsEb4/?imgmax=800,f9b6507f1ade0fa5,aomikfenedi_cover,,224,393,,0,0,,3
2058,329,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgjBsUdEK9PsFwiHW_5CdtcvMxzlYEzq16z1Yeyei-WYlPXM2G5sync-As6IroJjQEBaTIRa0opr-kGejeShbn4qk8jgCAr1Reuz85WPfJwiHqxxnpzv1kfvy5T-3FUtgAwxOkBUd9cew/s320/dykideg_cover.jpg,326c1b553f0a6bea,,,,,jpg,0,0,,3
2059,329,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgXZbub4N8-ZbylWf6bETUhmJolC1LDkL1tCIqo8qtmNwtbdmovVvplD0ztJ9m7U1kWDGxDrCikA2miAGE8zXxjAx4h76hTPZ04UwnxAsTulRjak9ab0ogUEY-XZwmN9sri_Gk6eVr__xk/s320/belas_lisu1.jpg,048ca426914d314c,,,,,jpg,0,0,,4
