id,article_id,citation_text,citation_hash,citation_type,author,year,title,source,position
2074,1397,Rochelle (1992),9c50af156f0b5ef0,author_year,Rochelle,1992,,,3421
2075,1397,Alec (1984),2e6e16dbeb922025,author_year,Alec,1984,,,3516
2076,1397,David (1995),63ab34f8d5fa84d8,author_year,David,1995,,,3614
2077,1399,Wierzbicka (1985),20e853d06e390e07,author_year,Wierzbicka,1985,,,400
2078,1400,(Berlin 1814),063f19b02df1d772,parenthetical,Berlin,1814,,,4181
2079,1400,(Leipzig 1911),94f817bd3eebf0c4,parenthetical,Leipzig,1911,,,4287
2080,1402,Barbujani & Bertorelle (2001),12a27e4be24891d1,author_year,Barbujani & Bertorelle,2001,,,624
2084,1407,Doug (1982),b84f152d1fb42d17,author_year,Doug,1982,,,1997
2085,1407,Webb (1997),dfb1bf7fe2f49eba,author_year,Webb,1997,,,2748
2086,1439,Humboldt (1985),25a90c9a6f31fee9,author_year,Humboldt,1985,,,8593
2087,1439,Latine (1987),4bb6ea51a1587c5d,author_year,Latine,1987,,,8847
2088,1439,Montreal (2001),e372e8d4c707e3fe,author_year,Montreal,2001,,,9326
2090,1441,"(Oxford, 1993)",fab53b91111f91f3,parenthetical_comma,Oxford,1993,,,4056
2091,1441,"(Nancy, 1980)",3b1d7f4e5d8a4981,parenthetical_comma,Nancy,1980,,,4328
2092,1441,"(Aldershot, 1994)",75775c38e71880ba,parenthetical_comma,Aldershot,1994,,,4757
2093,1441,"(Sigmaringen, 1989)",7fa6ba770f8f633d,parenthetical_comma,Sigmaringen,1989,,,5133
2094,1441,"(Cambridge, 2004)",7c7070d42b23e509,parenthetical_comma,Cambridge,2004,,,5559
2095,1441,"(Philadelphia, 1985)",bba53007b7b4e7c3,parenthetical_comma,Philadelphia,1985,,,5998
2096,1443,Schild (1987),d45949724cd236fe,author_year,Schild,1987,,,2917
2097,1443,Schild (1994),a07a38ab018dc2f9,author_year,Schild,1994,,,2957
2098,1443,"(Barbujani & Pilastro, 1993)",13a3210ac788cd94,parenthetical_comma,Barbujani & Pilastro,1993,,,383
2099,1443,"(Hassan, 1988)",121f973e83ae3730,parenthetical_comma,Hassan,1988,,,2482
2100,1478,Balkenain (1977),0d6cac1892bda9e3,author_year,Balkenain,1977,,,1052
2101,1487,Uwe (1992),4d9613767c15ea59,author_year,Uwe,1992,,,5131
2102,1487,Uwe (1995),5491fe4c874b9367,author_year,Uwe,1995,,,5239
2103,1487,Robert (1988),52c9cd0fcb385a31,author_year,Robert,1988,,,5580
2104,1487,Igor (1995),7748fa7eeced9152,author_year,Igor,1995,,,5756
2105,1487,Igor (2001),b7b632e18a419cf9,author_year,Igor,2001,,,5872
2106,1487,Jos (1983),a976ab4df55f4cd2,author_year,Jos,1983,,,5991
2107,1487,(Weitenberg 1983),7161379007390883,parenthetical,Weitenberg,1983,,,4183
2108,1509,(Zaragoza 1997),4924c2ad031866f7,parenthetical,Zaragoza,1997,,,6299
2109,1516,Bamana (2006),a85135cda7ed4abf,author_year,Bamana,2006,,,7948
2110,1516,Brose (2005),9eb7fe18385b141f,author_year,Brose,2005,,,8202
2111,1516,Halbertsma (2006d),4f3cf45538a96068,author_year,Halbertsma,2006d,,,8460
2112,1516,Klein (2006),1c85d44ac7027dd4,author_year,Klein,2006,,,8848
2113,1516,Li and Niu (2006),eb0c843f74138b2b,author_year,Li and Niu,2006,,,9083
2114,1516,Zani (2006),28818d3e100eab7b,author_year,Zani,2006,,,9324
2115,1516,Niu (2004),b9a0cf4e1367c19f,author_year,Niu,2004,,,9622
2116,1516,Niu (2005),7a61bbe9f67bbad3,author_year,Niu,2005,,,9788
2117,1516,Niu (2006),57920c4949a7e891,author_year,Niu,2006,,,9942
2118,1516,Malek (2006a),fe5d7dae459c5896,author_year,Malek,2006a,,,10026
2119,1516,Niu (2006c),dc681eddaf2c704e,author_year,Niu,2006c,,,10087
2120,1520,(Vatican 1973),21d11bdace55d71e,parenthetical,Vatican,1973,,,3994
2121,1520,(Oxford 1899),69839d8f2a55ceda,parenthetical,Oxford,1899,,,4149
2122,1520,(Berlin 1890),2506243f55be4746,parenthetical,Berlin,1890,,,4246
2123,1520,(Vienna and Leipzig 1910),b799d86cdc21c85c,parenthetical,Vienna and Leipzig,1910,,,4326
2124,1520,(Turnhout 1969),f69baeb6f24949b8,parenthetical,Turnhout,1969,,,4447
2125,1523,Bubenik (1993),0d0e8fa5a8bda7a7,author_year,Bubenik,1993,,,3219
2126,1523,(Panayiotou 1993),39a1d3ef59d4330b,parenthetical,Panayiotou,1993,,,3539
2127,1532,"(Seidlitz & Diener, 1998)",41765e8cda4368d0,parenthetical_comma,Seidlitz & Diener,1998,,,1622
2128,1534,Skarensat (1897),220c1aeac2c0a138,author_year,Skarensat,1897,,,5238
2129,1535,Ronconi (1958),8be6b1e58df4a912,author_year,Ronconi,1958,,,3712
2130,1537,(April 1984),b8ca5e478a8cd8fb,parenthetical,April,1984,,,5718
2131,1548,Theus (1994),334c9b7bcb064d7a,author_year,Theus,1994,,,1589
2132,1548,"(Moore, 1982)",c07a19df22c0091e,parenthetical_comma,Moore,1982,,,1464
2133,1573,Birthday (2008),f204e808d07bc0ee,author_year,Birthday,2008,,,3014
2134,1598,Li (1993),b2733841f50bd1c7,author_year,Li,1993,,,2998
2135,1598,Xu (1992),0393ba874c801d1a,author_year,Xu,1992,,,3444
2136,1598,Wexler (1995),4e05b664ba6c93a0,author_year,Wexler,1995,,,3580
2137,1602,Campbell (1997),69e784f24cf4f72f,author_year,Campbell,1997,,,2082
2138,1602,Goddard (1996),9800abf69b2762e0,author_year,Goddard,1996,,,2099
2139,1602,Mithun (1999),9a4bd298974edcd3,author_year,Mithun,1999,,,2119
2140,1631,Oddy and Cowell (1998),64e671848ea5918a,author_year,Oddy and Cowell,1998,,,3581
2141,1631,Hyne (2000),d39fd6186eef7660,author_year,Hyne,2000,,,3638
2142,1631,Kritt (1995),56a3420d5c10b61a,author_year,Kritt,1995,,,3932
2143,1631,Clark (2001),9a93e8266badd0e1,author_year,Clark,2001,,,4016
2144,1631,Barrandon (1997),5ddc408189991a3e,author_year,Barrandon,1997,,,4903
2145,1632,Rajko (2002),743d259269ec2b5b,author_year,Rajko,2002,,,2780
2146,1632,Beate (2000),feb03d52af935b18,author_year,Beate,2000,,,2872
2147,1632,Beate (1999),e301c7166fd76263,author_year,Beate,1999,,,3135
2148,1632,Beate (1997),90bfbb654a2c95f5,author_year,Beate,1997,,,3432
2149,1632,Beate (1993),31ef81cae2b65914,author_year,Beate,1993,,,3511
2150,1639,Deloria (1933),4e6e037927424283,author_year,Deloria,1933,,,4611
2151,1639,Swanton (1912),7851d281266dc4b0,author_year,Swanton,1912,,,5848
2152,1639,Louanna (1992),5170fb3b5c57e9ed,author_year,Louanna,1992,,,7212
2154,1657,"(Rwfyf, 1940)",29e8a806c67ade79,parenthetical_comma,Rwfyf,1940,,,512
2155,1657,"(Mylswys, 1966)",73744f62ae6a9cfa,parenthetical_comma,Mylswys,1966,,,2154
2156,1661,Ringe (1992),6d2e185729ba46e1,author_year,Ringe,1992,,,4377
2157,1661,(Wierzbicka 1996),64b3bff6365dd3f3,parenthetical,Wierzbicka,1996,,,3316
2158,1661,""" (1999)",c612c99676122002,year_after_quote,1999,,,,3969
2159,1662,Scientifiques (1906),0f9984627be1d3aa,author_year,Scientifiques,1906,,,3969
2160,1697,Mennal (2001),e9d468f2b2ae698c,author_year,Mennal,2001,,,2058
2161,1697,Zhai (2001),7b018d3924b8f36c,author_year,Zhai,2001,,,2488
2162,1697,Laffertydi (1999),6cfa76bb1a2a1713,author_year,Laffertydi,1999,,,3040
2163,1705,"(London, 1994)",2a880dc04c5977ee,parenthetical_comma,London,1994,,,2668
2164,1705,"(Rome, 1964)",b6c64d20ee951bf9,parenthetical_comma,Rome,1964,,,3123
2165,1719,Livingstone (2002),3b24af9c07e6bb1d,author_year,Livingstone,2002,,,2853
2166,1719,Fyfe (1999),c56e4c8042b0b3cd,author_year,Fyfe,1999,,,2892
2168,1735,Press (2007),89457bb833b09fe3,author_year,Press,2007,,,5012
2169,1735,Press (2003),1b04d2865183e3db,author_year,Press,2003,,,7046
2170,1759,"(Chicago, 1984)",4e29c3d41e675284,parenthetical_comma,Chicago,1984,,,2674
2171,1759,"(Paris, 1976)",0b96976229f46087,parenthetical_comma,Paris,1976,,,2779
2172,1759,"(Albany, 1996)",c98a2d1e8d0c5a3e,parenthetical_comma,Albany,1996,,,3008
2173,1779,(April 1995),4cc9bf4cb66dcb7c,parenthetical,April,1995,,,5401
2174,1798,Josef (1996),743e8ec377a25f9d,author_year,Josef,1996,,,2795
2175,1819,Hasan (1976),f2468696f6158748,author_year,Hasan,1976,,,1193
2176,1819,"(Hollingsworth, 2008)",23c6b5b3a7a73d04,parenthetical_comma,Hollingsworth,2008,,,2611
2177,1826,(Maynooth 1996),d1ce34891596b826,parenthetical,Maynooth,1996,,,4346
2178,1838,Giorgio (2005),8e5b1722d1342836,author_year,Giorgio,2005,,,4152
2179,1838,Arjun (1999),ef9087e07c314567,author_year,Arjun,1999,,,4243
2180,1838,Faisal (2005),526f93a360986e62,author_year,Faisal,2005,,,4459
2181,1838,Atreyee (2007),c048d313315cd798,author_year,Atreyee,2007,,,5401
2183,1841,Ray (2002),63a4f910e22615d3,author_year,Ray,2002,,,3306
2184,1841,Majumdar (2003),b752d946c76d0f8f,author_year,Majumdar,2003,,,3442
2185,1841,Ludwig (1922),4339882360246a22,author_year,Ludwig,1922,,,3644
2186,1917,Kurt (1977),b8b9548266042fa9,author_year,Kurt,1977,,,3609
2187,1917,Ian (1994),86a76b427a325332,author_year,Ian,1994,,,4104
2188,1936,Menamin (2002),88ad08ba483b706b,author_year,Menamin,2002,,,2184
2189,1936,Neuropathology and Neurology (2006),deedb0221e767f22,author_year,Neuropathology and Neurology,2006,,,2230
2190,1954,Harms (1972),9bee83984ed15168,author_year,Harms,1972,,,3346
2191,1954,Eithne (1993),571ce58d4ebf839f,author_year,Eithne,1993,,,3542
2193,1954,Melville (1931),4b66e240c0585123,author_year,Melville,1931,,,3718
2194,1954,Jacque (1982),8e9f4c88adb41dd8,author_year,Jacque,1982,,,3836
2195,1954,Samuel (1975),62da3f564cc44b8e,author_year,Samuel,1975,,,3950
2196,1954,Ram (1991),685581a7932221e8,author_year,Ram,1991,,,4144
2198,1954,May (1996),456c54d444b7650d,author_year,May,1996,,,4594
2199,1954,(Kavjav 2003),d2bfeff97a5981b5,parenthetical,Kavjav,2003,,,2406
2201,1971,"(Prijedor, 1940)",1f699670f93ecda6,parenthetical_comma,Prijedor,1940,,,4523
2202,1975,Jessie (2000),6fa2175d8dee41bf,author_year,Jessie,2000,,,24098
2203,2004,Mario (1980),dc162ba15b2edda9,author_year,Mario,1980,,,4662
2204,2004,Mario (1983),3e4a942783194834,author_year,Mario,1983,,,4903
2205,2004,Mario (1984),0e7808158ff79375,author_year,Mario,1984,,,5006
2206,2004,Mario (1985),abf2faf6f67ae34f,author_year,Mario,1985,,,5140
2207,2004,Mario (1986),4e597c68f80e325d,author_year,Mario,1986,,,5309
2208,2004,Mario (1988),5aa4a1e088aac2c7,author_year,Mario,1988,,,5410
2209,2004,Mario (1992),867ba99fb5320dca,author_year,Mario,1992,,,5613
2210,2004,Mario (1996),75809e41215b14be,author_year,Mario,1996,,,5812
2211,2004,Mario (1997a),a2a13b56ced98660,author_year,Mario,1997a,,,5920
2212,2004,Mario (1997),72c5d82a49e8fce9,author_year,Mario,1997,,,6018
2213,2004,Mario (2000),f07e0430940944f5,author_year,Mario,2000,,,6387
2214,2004,Gabriel (1988),5c21a547c20e982b,author_year,Gabriel,1988,,,7120
2215,2004,Alexander (1998),862ac3d4fa5aeeb7,author_year,Alexander,1998,,,7490
2216,2004,Otte (1994),a9dc78add4f802d1,author_year,Otte,1994,,,8128
2217,2004,James (1983),696b971b31aae16a,author_year,James,1983,,,8325
2218,2004,Fredrik (1973),22c687b758b3ed00,author_year,Fredrik,1973,,,8505
2219,2004,Marcel (1995),0b08665c026f3550,author_year,Marcel,1995,,,9429
2220,2004,(Alinei 1996),11f401d482bd7150,parenthetical,Alinei,1996,,,4210
2221,2005,Driem (1990),075510bba52f5ef8,author_year,Driem,1990,,,196
2222,2005,George (1990),5d52d95dc5e69d53,author_year,George,1990,,,2407
2223,2022,""" (1904)",1ef954300fa0cddf,year_after_quote,1904,,,,3214
2224,2024,Erika (1980),fdb8d3cf1ab2966c,author_year,Erika,1980,,,3871
2225,2024,Javad (1992),9f7c649cbb398ffd,author_year,Javad,1992,,,4781
2226,2024,Djavad (1978),96355bd8a2f622fb,author_year,Djavad,1978,,,4883
2227,2024,Javad (1976),404eb2c3de07d67f,author_year,Javad,1976,,,4980
2228,2024,Victor (1974),6082e83ce5112c80,author_year,Victor,1974,,,5721
2230,2025,Tioveling (1985),abbdfe06ce7336cc,author_year,Tioveling,1985,,,2667
2231,2032,Fingelkurts (2006),6105d831c24d755b,author_year,Fingelkurts,2006,,,4449
2232,2032,Roy (2001),592ff59c00beafa1,author_year,Roy,2001,,,5441
2233,2032,Sisir (1998),393ee6dec2be9d0d,author_year,Sisir,1998,,,5761
2234,2032,Richard (1983),91c0fe17c24051b3,author_year,Richard,1983,,,5992
2235,2032,Leen (1994),f4a90eebcdc5d0fd,author_year,Leen,1994,,,6147
2236,2052,Vive (1975),57bf270573bc2951,author_year,Vive,1975,,,6020
2237,2060,Hickey (2003),92c57802602ad6e3,author_year,Hickey,2003,,,162
2238,2062,Castells (1996),ee4b301009ca7299,author_year,Castells,1996,,,3267
2239,2070,Lakoff (1987),71a4a6514b3df1ab,author_year,Lakoff,1987,,,2923
2240,2072,"(Ruke, 1961)",97aabee3448f927a,parenthetical_comma,Ruke,1961,,,3797
2241,2085,Berthrong (2008),a06b693e752fe42d,author_year,Berthrong,2008,,,623
2242,2085,Billioud (2011),395d6cf667b61e32,author_year,Billioud,2011,,,760
2243,2085,Chai (2006),58d6d4a8861c0fc4,author_year,Chai,2006,,,880
2244,2085,Chan (2006),4a2d79252004b52e,author_year,Chan,2006,,,1767
2245,2085,Shiu (2011),0259a0b478ca2d75,author_year,Shiu,2011,,,1907
2246,2085,Elstein (2010),f5abf2d11a31f68a,author_year,Elstein,2010,,,3390
2247,2085,Clower (2011),bdd78cfed11ae262,author_year,Clower,2011,,,3521
2248,2085,Gao (2010),b4c1c5c282b907b5,author_year,Gao,2010,,,3648
2249,2125,Merrillees (1987),2006304f56e552c3,author_year,Merrillees,1987,,,883
2250,2125,Catling (1975),e6f48999152bd48d,author_year,Catling,1975,,,907
2251,2129,"(Leiden, 1994)",0912677b6ba4418d,parenthetical_comma,Leiden,1994,,,2868
2252,2129,"(Mallorca, 1997)",79a8fab9ec4bea2a,parenthetical_comma,Mallorca,1997,,,3103
2253,2129,"(Jerusalem, 1973)",203f78bedef87104,parenthetical_comma,Jerusalem,1973,,,3207
2254,2129,"(Baltimore, 1927)",9351dfc92bf37ce0,parenthetical_comma,Baltimore,1927,,,3290
2255,2142,Carl (1985),db7eab900da1d0eb,author_year,Carl,1985,,,7081
2256,2142,Le (2005),a38a2d1166d7406d,author_year,Le,2005,,,7191
2257,2142,Louis (1997),06c65c040518615c,author_year,Louis,1997,,,7564
2258,2142,Ronald (2003),40781e44edee4b04,author_year,Ronald,2003,,,7713
2259,2214,Ewa (2004),d4b1c46af0dae2a2,author_year,Ewa,2004,,,2462
2260,2214,Sweetser (2005),d844006963213039,author_year,Sweetser,2005,,,2631
2261,2214,Vyvyan (2004),6fa63df19497b590,author_year,Vyvyan,2004,,,2752
2262,2214,Gilles (1994),74b2112a6f9d09da,author_year,Gilles,1994,,,2880
2263,2214,Gilles (1997),9939c328574675ba,author_year,Gilles,1997,,,2966
2264,2226,Binyamin (2003),c52bf67f01687820,author_year,Binyamin,2003,,,3296
2265,2226,Ruzbihan (1997),c8227509449d37cd,author_year,Ruzbihan,1997,,,3438
2266,2226,Jawid (2001),1090b7034663c68e,author_year,Jawid,2001,,,3869
2267,2226,Reynold (1998),f2d6026816213795,author_year,Reynold,1998,,,4019
2268,2226,John (2008),31c9f8e22877c035,author_year,John,2008,,,4127
2269,2226,Maraget (2001),6b8e23768274cbf3,author_year,Maraget,2001,,,4268
2270,2237,Chesley (1973),700f698c358be55e,author_year,Chesley,1973,,,2853
2271,2237,Antoine (2000),b7e8d4b364307657,author_year,Antoine,2000,,,3159
2272,2237,Jacob (1992),5e14fd7caf6a37af,author_year,Jacob,1992,,,3321
2273,2237,Tristan (1991),1a8f8801ea7f5b38,author_year,Tristan,1991,,,3397
2274,2237,Conser (1992),0ec152797defe7e7,author_year,Conser,1992,,,3804
2275,2237,(Gulli 1999),ad3adc3cc827f91d,parenthetical,Gulli,1999,,,1443
