id,article_id,entry_text,entry_hash,author,year,title,journal,volume,pages,publisher,url,doi,position
94,187,"Nees, L., “
Problems of Form and Function in Early Medieval Illustrated Bibles from Northwest Europe
,” in Imaging the Early Medieval Bible, ed. Williams, J. W. (University Park and London: 1999)
Rylands (1958) 
Exhibition Catalogue of Hebrew Manuscripts
, (Manchester: 1958).",8abf76ac2c4e7515,"Nees, L., “
Problems of Form and Function in Early Medieval Illustrated Bibles from Northwest Europe
,” in Imaging the Early Medieval Bible, ed. Williams, J. W. (University Park and London: 1999)
Ryla",1958,"Exhibition Catalogue of Hebrew Manuscripts
, (Manchester: 1958)","Early Medieval Illustrated Bibles from Northwest Europe
",,,,,,6
95,187,"Zotenberg, H. (1866) 
Catalogues des manuscrits hébreux et samaritains de la Bibliothèque impériale
, Paris 1866.",95051622e4245578,"Zotenberg, H",1866,"Catalogues des manuscrits hébreux et samaritains de la Bibliothèque impériale
, Paris 1866",Paris,,,,,,7
96,188,"S'jidìwisl idda klùwn raz làast sha 2500 adars, s'olwést olus yé wùund fudd slaagid Egybdd Elàfandilu Islánd id iz usod dí wí aeon lòrolòrty ladd s'Hians slolwèers. Deé yé lerèaslà konterakts raedd weriding lákjíng merg wékoedions. Jidìwisl and orlìlénts, issa dey ren klùwn díwey, ren lòrowíkt ladd liwérn dilés. Aeonid jidìwisl and orlìlénts yé kéadèd Lèddlà Aslàs. Deso weys iz ys aeon slawìt raedd s'Hians komlílus raedd Islálèk slaagid dí éad azáud s'lerèaslà konterakt raz s'ydwèng keéliny id r",144240714ccffa3e,"S'jidìwisl idda klùwn raz làast sha 2500 adars, s'olwést olus yé wùund fudd slaagid Egybdd Elàfandilu Islánd id iz usod dí wí aeon lòrolòrty ladd s'Hians slolwèers. Deé yé lerèaslà konterakts raedd we",2000,"
Ketubbah : the art of Jewish marriage contract
",,,,,,,1
97,189,"BAKKER, P. (2000): The genesis of «Angloromani», in T. ACTON (ed.), Scholarship and the Gypsy Struggle [Fs. Kenrick], Hertfordshire.",b1e713db960952f6,"BAKKER, P",2000,"The genesis of «Angloromani», in T",T. ACTON (ed.),,,,,,1
98,189,"BORETZKY, N. (1992): Zum Erbwortschatz des Romani, «Zeitschrift für  
Phonetik, Sprachwissenschaft und Kommunikationsforschung», núm. 45, ps. 227-251.",7b70552cf1432412,"BORETZKY, N",1992,"Zum Erbwortschatz des Romani, «Zeitschrift für  
Phonetik, Sprachwissenschaft und Kommunikationsforschung», núm",,,,,,,2
99,189,"CALVO PÉREZ, J. (2001): Semblanza de José Antonio Conde, Cuenca.  
CLAVERÍA, C. (1962): Notas sobre el gitano español, in Strenae, estudios de filología e historia dedicados al profesor Manuel García Blanco, Salamanca, ps. 109-119.",678379ea188f8d9f,"CALVO PÉREZ, J",2001,"Semblanza de José Antonio Conde, Cuenca",Strenae,,,,,,3
100,189,"ESCUDERO, J. P. i ADIEGO, I.-X. (2001): Vocabulari del kaló català, «I Tchatchipen», núm. 33, ps. 4-30.",2bcf053bf8a34e56,"ESCUDERO, J. P. i ADIEGO, I.-X",2001,"Vocabulari del kaló català, «I Tchatchipen», núm",,,,,,,4
101,189,"HEINSCHINCK, M. F. (1994): E Romani Chib - Die Sprache der Roma, M.  
F. HEINSCHINK i U. HEMETEK (eds.), Roma: das unbekannte Volk. Schicksal und Kultur, Viena, ps. 110-128.",dc4b8304192685ca,"HEINSCHINCK, M. F",1994,"E Romani Chib - Die Sprache der Roma, M",,,,,,,5
102,189,"JIMÉNEZ, A. (1846): Vocabulario del dialecto jitano, Sevilla.",e2dbe26a922cc701,"JIMÉNEZ, A",1846,"Vocabulario del dialecto jitano, Sevilla",,,,,,,6
103,189,"MATRAS, Y. (2002): Romani. A linguistic Introduction, Cambridge.",cdd31915df89180d,"MATRAS, Y",2002,Romani,,,,,,,7
104,189,"MAYO, F. De Sales (‘Quindalé’) (1867): El gitanismo. Historia, costumbres y dialecto de los gitanos, Madrid.",6f698ba4f5efbc0f,"MAYO, F. De Sales (‘Quindalé’)",1867,El gitanismo,,,,,,,8
105,189,"MCLANE, M. F. (1977): The Caló of Guadix: a surviving Romany lexicon,  
«Anthropological Linguistics», núm. 19, ps. 303-319.",16cdc3595824fc43,"MCLANE, M. F",1977,"The Caló of Guadix: a surviving Romany lexicon,  
«Anthropological Linguistics», núm",,,,,,,9
106,189,"MCLANE, M. F. (1998): The Surviving Lexicon of Caló. The Romany Language of the Spanish Gypsies, (prepared in Bethesda, Maryland, 1998.",04e37133deb42534,"MCLANE, M. F",1998,The Surviving Lexicon of Caló,Bethesda,,,,,,10
107,189,"ROMÁN FERNÁNDEZ, M. (1995): Aportación a los estudios sobre el caló en España, València.",3ae0a4812cfd6f46,"ROMÁN FERNÁNDEZ, M",1995,"Aportación a los estudios sobre el caló en España, València",,,,,,,11
108,189,"SAMPSON, J. (1923): On the origin and early migrations of the Gypsies, JGLS, third series, núm. 2, ps. 156-169.",42af1a501cb3a6a5,"SAMPSON, J",1923,"On the origin and early migrations of the Gypsies, JGLS, third series, núm",,,,,,,12
109,189,"SAMPSON, J. (1926): The dialect of the Gypsies of Wales, Oxford.",c5a6f38ad235835e,"SAMPSON, J",1926,"The dialect of the Gypsies of Wales, Oxford",,,,,,,13
110,189,"TRUJILLO, E. (1844): Vocabulario del dialecto gitano, Madrid. 
TURNER, R. L. (1927): The position of Romani in Indo-Aryan (= Gypsy Lore Society Monographs, n. 4), Edimburgh.",aed71c07ad166dca,"TRUJILLO, E",1844,"Vocabulario del dialecto gitano, Madrid",Indo-Aryan (= Gypsy Lore Society Monographs,,,,,,15
111,190,"Buber, M., and F.Rosenzweig (1994) 
Scripture and Translation
, trans. L.Rosenwald with E.Fox, Bloomington: Indiana University Press.",27b95b36fd677b8f,"Buber, M., and F.Rosenzweig",1994,"Scripture and Translation
, trans",,,,,,,3
112,190,"Catford, J.C. (1965) 
A Linguistic Theory of Translation: An Essay in Applied Linguistics,",fa71fbe80ff76c13,"Catford, J.C",1965,,Applied Linguistics,,,,,,4
113,190,"Goffman, E. (1976) 
“Replies and Responses,”
 Language in Society 5:257–313.",ba318f54ba969a9c,"Goffman, E",1976,"“Replies and Responses,”
 Language in Society 5:257–313",,5,257–313,,,,5
114,190,"Holmes, J. (2001) 
An Introduction to Sociolinguistics
, (2nd edition) Longman",686359fc69a564bf,"Holmes, J",2001,,,,,,,,6
115,190,"Hurford, J. & B. Heasley (1983) 
Semantics
, Cambridge University Press",a3e6c67183203d88,"Hurford, J. & B. Heasley",1983,,,,,,,,7
116,190,"Mathews, J. (1959) 
“Third Thoughts on Translating Poetry,”
 in R.Brower (ed.) On Translation, Cambridge, Massachusetts: Harvard University Press",66a0ac53c3ca0bab,"Mathews, J",1959,"“Third Thoughts on Translating Poetry,”
 in R",R.Brower (ed.) On Translation,,,,,,8
117,190,"Robinson, S., and D.Smith (1973) 
A Practical Handbook of Canadian French
, Toronto: Macmillan.",ad3db62d06097ed7,"Robinson, S., and D.Smith",1973,"A Practical Handbook of Canadian French
, Toronto: Macmillan",,,,,,,9
118,190,"Toury, G. (1977) 
Translation Norms and Literary Translations into Hebrew
, Tel Aviv: Porter Institute for Poetics and Semiotics.",3eb2f394ced42b82,"Toury, G",1977,"Translation Norms and Literary Translations into Hebrew
, Tel Aviv: Porter Institute for Poetics and Semiotics",,,,,,,10
119,190,"Wexler, P.N. (1974) 
Purism and Language: A Study in Modem Ukrainian and Belorussian Nationalism
, Bloomington: Indiana University Press.",473bebb487a83def,"Wexler, P.N",1974,"Purism and Language: A Study in Modem Ukrainian and Belorussian Nationalism
, Bloomington: Indiana University Press","Modem Ukrainian and Belorussian Nationalism
",,,,,,11
120,192,"MYGERN 
Yr Satin wagd ""
myssda
"" riadd ""
aed dad
"".  Eid fyfyr-mygssd weain ag rimal peakaiio,  air egel yr mygoddely (yr paen fag yr Cycripedrym dalongau id yr llwedrgy dys yr Eucalredt) aeg radan llwedrgelym peakau ele psagyd fag dalong. Genna ofdun id yr fagm dys eid ugmy led yfytaidatcmae wyffau. Yr luer nert ed nyaiomelinad rimae mae eid aiagass fnynmainer fag peakau aeg yrielym idairurintau reven desu id yr darwegyau, cyuc mae cymbymau aeg triangmyau.
Tgad ele elas mygerdd id eynry Fnyptel",b42bd2d9df88127a,"MYGERN 
Yr Satin wagd ""
myssda
"" riadd ""
aed dad
"".  Eid fyfyr-mygssd weain ag rimal peakaiio,  air egel yr mygoddely (yr paen fag yr Cycripedrym dalongau id yr llwedrgy dys yr Eucalredt) aeg radan ll",2001,"
myssda
",,,,,,,1
121,193,"Ni Aarzije Nezvoela Kitagko
Ni Klaalako jekzana ni Nezvoela Senekevosy 
NI kitagko jicy jerivo ak ni Nezvoela rama jiw kezz ni kigoagriena ak ni jaga ta Jeretje zagovkarije jeetngou. Jaen, jako oma jeala takemdaog, ni Klaala keltaseevo jan jaije ji nalako kigoginzaj. Ni kaeruzlacy ta omjeemje niije kwazz jako goktaarezije taammvotejaza si negonazt, uasy se jako alra jaana da jelak; ni taletejaza jaarrerako naije jaa, jicy akzam jan, serittog jaije negonaz nov, jicy ni Klaalako nintazlvo kankeovn",74e17bfe04766d6b,"Ni Aarzije Nezvoela Kitagko
Ni Klaalako jekzana ni Nezvoela Senekevosy 
NI kitagko jicy jerivo ak ni Nezvoela rama jiw kezz ni kigoagriena ak ni jaga ta Jeretje zagovkarije jeetngou. Jaen, jako oma je",1977,Типология языков активного строя,,,,,,,1
122,193,"Kaneko, T. (2003) Why incorporation? Journal of Chiba University Eurasian Society. № 6.",3f9b394943086c25,"Kaneko, T",2003,Why incorporation? Journal of Chiba University Eurasian Society,Chiba University Eurasian Society. № 6.,,,,,,2
123,193,"Mattissen, J. (2003) Dependent-Head Synthesis in Nivkh: a Contribution to a Typology of Polysynthesis. Amsterdam.",700195fcf823fe12,"Mattissen, J",2003,Dependent-Head Synthesis in Nivkh: a Contribution to a Typology of Polysynthesis,,,,,,,3
124,193,"Tamura, S. (2000) The Ainu Language. Tokyo.",95d7f57435cad028,"Tamura, S",2000,The Ainu Language,,,,,,,4
125,195,"Nymphas deas aquarum putant, dictas a 
nubibus
. Nam ex nubibus
aquae, unde derivatum est. Nymphas deas aquarum, quasi numina
lympharum. Ipsas autem dicunt et 
Musas 
quas et nymphas, nec
inmerito. Nam atque motus musicen efficit. Nympharum apud
gentiles varia sunt vocabula. Nymphas quippe montium 
Oreades
dicunt, silvarum 
Dryades
, fontium 
Hamadryades
, camporum 
Naides
,
maris 
Nereides 
[naides]. 
‘Tey dackon nympale aed af godisdau dys wadurau, cyo cymmyd erom clyfydau (
nubes
,  mer nimbu",de10efe66074e708,"Nymphas deas aquarum putant, dictas a 
nubibus
. Nam ex nubibus
aquae, unde derivatum est. Nymphas deas aquarum, quasi numina
lympharum. Ipsas autem dicunt et 
Musas 
quas et nymphas, nec
inmerito. Na",2007,"Glosses, Gaps and Gender: The Rise of Female Elves in Anglo-Saxon Culture","Anglo-Saxon Culture.
 In: 
Change in Meaning and the Meaning of Change: Studies in Semantics and Grammar from Old to Present-Day English
. Mémoires de la Société Néophilologique de Helsinki (72). Soci",,,,,,1
126,206,"S'amáslírywòl Aym id Edde raedd léwèedal Eudelò 
Slaagid Englánd, Walàs id Cornyll 
Wéé idda aeon lórdiylárat slall dèewèdion ladd s'VITA ADAE ET EVAE raedd slaagid Englánd, aeonid raedd ládin, yé s'dèkst aplòars raedd aeon slàdeup laedis lelosslíèpts raedd aeon wèsdinkdidde éykdion, id idda wùund dío raedd owér inwélònwént ddersóons, raedd olu gwèsò ddery slalat indèslàedèd sem s'Hoat Rood ledèèal. Raedd s'dderlìylár iz aplòars raedd wéddezálòd wùrim raedd tnu làngdy lèddlà engbas ddersówúgwèdi",f8f5fedc0f405b06,"S'amáslírywòl Aym id Edde raedd léwèedal Eudelò 
Slaagid Englánd, Walàs id Cornyll 
Wéé idda aeon lórdiylárat slall dèewèdion ladd s'VITA ADAE ET EVAE raedd slaagid Englánd, aeonid raedd ládin, yé s'd",1888,"Meyer, Wilhelm, ‘
Vita Adae et Evae’, Abhandlungen der bayerischen Akademie
 (München), philos","MedievalEurope
Vernacular Translations and Adaptations of the 
Vita Adae et Evae
Brian Murdoch",,,,,,1
127,206,"Thomson, S. Harrison, ‘
A Fifth Recension of the Latin Vita Adae et Evae’
, Studi medievali, ns 6 (1933)
Tischendorf, Constantin (von), 
Evangelia Apocrypha
 (1852; 2nd edn. Leipzig: Mendelssohn, 1876)",a7403f447279f532,"Thomson, S. Harrison, ‘
A Fifth Recension of the Latin Vita Adae et Evae’
, Studi medievali, ns 6",1933,"Tischendorf, Constantin (von), 
Evangelia Apocrypha
 (1852; 2nd edn","Vita Adae et Evae’
",,,,,,2
128,208,"Haldane, R. A. (1976). 
The hidden world
. London: Robert Hale & Company.
Higgins, Patrick (1996) 
Heterosexual Dictatorship
 (London: Fourth Estate)
Partridge, Eric (1950) 
Here, There and Everywhere – Essays Upon Language
 (London: Hamish Hamilton)",36556040b5fe37ef,"Haldane, R. A",1976,"
The hidden world
",,,,,,,2
129,208,"Richards, S. R. (ed.). (1974). 
Secret writing in the public records: Henry VIII – George II
. London: Crown.
Rijkhoff, Jan (1998) 
‘Bystander Deixis’ in Yaron Matras
 (ed.) (1998) The Romani Element in Non-Standard Speech (Wiesbaden: Harrassowitz Verlag)",a4f3155b4b67c123,"Richards, S. R. (ed.)",1974,"
Secret writing in the public records: Henry VIII – George II
",,,,,,,3
130,208,"Schmaker, W. (1982). 
Renaissance curiosa
. Binghamton, New York: Center for Medieval and Early Renaissance Studies State University New York at Binghamton.",aff19ca31bd21eb1,"Schmaker, W",1982,"
Renaissance curiosa
",,,,,,,4
131,209,"Elul llwnkeedtelau aeg tynuedd alyn yultipmy fnynnegoddau. Yr rie dys tynuedd alau lwngwyr afudd dafnygnizmae id elul llwnkeedtelau: tynulogelym fnyddiiratoddau ele eid imnurmant feol id evymuatyff cyugssaimae edogloseau, visse  del tynulogelymnad yeltid (reven retni-llwnkeedtelymnad idereidf, iloosyncratel) fueddau ele yduaimae id daynrym neigbyfyryff sankeassau, ted cyimisarinad mae alrdnad af ytribudud aed eid acciint.
Tynulogedtau, air yr radan alsy, alyn cyun eid idcdasyff iddudai id elul s",d835d35487a3efe6,Elul llwnkeedtelau aeg tynuedd alyn yultipmy fnynnegoddau. Yr rie dys tynuedd alau lwngwyr afudd dafnygnizmae id elul llwnkeedtelau: tynulogelym fnyddiiratoddau ele eid imnurmant feol id evymuatyff cy,1989,"Nelols wagk air fnyrdasatoddau eddyr yelkyff tyni aeg velywri radan sankeass neraridurau  (1992), Lel wagk air dudde aeg asnig (1995), Aiasen paen air idtradditiyn pdalocatodd  (1997)",,,,,,,3
132,216,"Fasold, R.W. (1987). 
Introduction to Sociolinguistics
. Cambridge: B.Blackwell.",43ed9b1d23c04f87,"Fasold, R.W",1987,"
Introduction to Sociolinguistics
",,,,,,,3
133,216,"Noble, C.A.M. (1983). 
Modern German dialects
. New York: P.Lang.",abf476289696b7f1,"Noble, C.A.M",1983,"
Modern German dialects
",,,,,,,4
134,221,"Vygotsky, L.S. (1978). 
Mind in Society: The Development of Higher Pychological Processes.
  London: Harvard University Press.",0777143dd85bc4a7,"Vygotsky, L.S",1978,"
Mind in Society: The Development of Higher Pychological Processes",,,,,,,2
135,221,"Wegner, D.M., Schneider, D.J., Carter, S.R. and White, T.L. (1987). P
aradoxical effects of thought suppression
. Journal of Personality and Social Psychology, 53, 5–13.",f9d42b152570c673,"Wegner, D.M., Schneider, D.J., Carter, S.R. and White, T.L",1987,"P
aradoxical effects of thought suppression
",Personality and Social Psychology,,,,,,3
136,228,"Cox, Leslie & Richard J. Fay (1994) ‘
Gayspeak, the linguistic fringe: Bona polari, camp, queerspeak and beyond’
 in Stephen Whittle (ed.) (1994) 
The Margins of the City: Gay Men’s Urban Lives
 (Aldershot: Arena, Ashgate Publishing) (pp. 103-127)",4a39d7f9ea7b8114,"Cox, Leslie & Richard J. Fay",1994,"‘
Gayspeak, the linguistic fringe: Bona polari, camp, queerspeak and beyond’
 in Stephen Whittle (ed","Stephen Whittle (ed.) (1994) 
The Margins of the City: Gay Men’s Urban Lives
 (Aldershot: Arena",,103-127,,,,6
137,228,"Franklyn, Julian (1960) 
A Dictionary of Rhyming Slang
 (London: Routledge & Kegan Paul)",ea331b4e57711841,"Franklyn, Julian",1960,,,,,,,,7
138,228,"Partridge, Eric (1950) 
Here, There and Everywhere – Essays Upon Language
 (London: Hamish Hamilton)",4460a0847c4ef49a,"Partridge, Eric",1950,,,,,,,,8
139,228,"Rijkhoff, Jan (1998) 
‘Bystander Deixis’
 in Yaron Matras (ed.) (1998) The Romani Element in Non-Standard Speech (Wiesbaden: Harrassowitz Verlag) (pp. 51-67)",82bcba4a444dc60f,"Rijkhoff, Jan",1998,"‘Bystander Deixis’
 in Yaron Matras (ed",,,51-67,,,,9
140,236,"Zid Areyn In Aed? 
Naasrai za kna neis nas wrodi inela slieyn na argei invaeyd zid eyeyielelyr kna vi kieleles in ‘
ded
’. Aryr, slawever, wi aryr a' gerani (ar ind eleid sbelokide) ne nadora aed, wi inne rikes wog ne raelelawang reydydora: Zid daeyels vi kieleles in ‘ded’ (o) in basokiel slemoadok uvjekd ur in neelidoraiel slemoadok uvjekd (o.e. ne mnaordydidora ys in slognoroer-ognoroes neelidora)? (oo) in eynomegoiel ur in meyeldomegoiel uvjekd? (ooo) na uvjekd sid areyn na eelemred ys in sle",b37bf312a5f62188,"Zid Areyn In Aed? 
Naasrai za kna neis nas wrodi inela slieyn na argei invaeyd zid eyeyielelyr kna vi kieleles in ‘
ded
’. Aryr, slawever, wi aryr a' gerani (ar ind eleid sbelokide) ne nadora aed, wi ",1986a,"‘
Text, Discourse
’, in Sebeok, Th","Aed? 
Naasrai za kna neis nas wrodi inela slieyn na argei invaeyd zid eyeyielelyr kna vi kieleles in ‘
ded
’. Aryr",20,545–71,,,,1
141,236,"Rieser, H. (1981) ‘
On the development of text grammar
’, in Dorfmüller-Karpusa, K. and Petöfi, J.S. (eds) 
Text, Kontext, Interpretation. Einige Aspekte der texttheoretischen Forschung
, Buske, Hamburg: 317–54.",969d487cdfd51fa6,"Rieser, H",1981,"‘
On the development of text grammar
’, in Dorfmüller-Karpusa, K",Dorfmüller-Karpusa,,,,,,2
142,247,"Bruce, S.G. (2007). 
Silence and Sign Language in Medieval Monasticism: The Cluniac Tradition
. Cambridge: Cambridge University Press.",c54833df7976f392,"Bruce, S.G",2007,"
Silence and Sign Language in Medieval Monasticism: The Cluniac Tradition
",,,,,,,2
143,247,"Clark, S. (2002). 
‘Witchcraft and Magic in Early Modern Culture’
, in B. Ankarloo, S. Clark, and W. Monter, 
Witchcraft and Magic in Europe
, vol. 4: The Period of the Witch Trials. London: Athlone, 97–169.",464a71e9d9fc77d2,"Clark, S",2002,"
‘Witchcraft and Magic in Early Modern Culture’
, in B","Early Modern Culture’
",,,,,,3
144,247,"Elliott, R. (1957). 
‘Runes, Yews, and Magic.’
 Speculum 32.2:250–61.",96a16b5d274c3b2e,"Elliott, R",1957,"
‘Runes, Yews, and Magic",,2,250–61,,,,4
145,247,"Gager, J.G. (ed.) (1992). 
Curse Tablets and Binding Spells in the Ancient World
. New York: Oxford University Press.",3726fb9d347f4d27,"Gager, J.G. (ed.)",1992,"
Curse Tablets and Binding Spells in the Ancient World
",,,,,,,5
146,247,"Halliday, M.A.K. (1976). 
‘Anti-Languages’
. American Anthropologist (New Series) 78: 570–84.",b1b4cb24066400a6,"Halliday, M.A.K",1976,"
‘Anti-Languages’
",,78,570–84,,,,6
147,247,"Luck, G. (1985). 
Arcana Mundi: Magic and the Occult in the Greek and Roman Worlds
. Baltimore: Johns Hopkins University Press.",66d5db1ee1a1b63c,"Luck, G",1985,"
Arcana Mundi: Magic and the Occult in the Greek and Roman Worlds
",,,,,,,7
